id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo
2015_bar_44,3.0,barranquilla,44.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,no,1.0,técnica/tecnológica,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,si,no,no,no,si,si,no,si,no,no,nunca,mejor,si,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no
2015_bar_45,3.0,barranquilla,45.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,si,no,raramente,igual,si,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a veces,a veces,nunca,nunca,si
2015_bar_46,3.0,barranquilla,46.0,5.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,no,1.0,media,0.0,2.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,si,si,no,si,si,no,raramente,peor,no,no,control sobre algunas decisiones,algo probable,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,muy insatisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,raramente,nunca,a veces,no
2015_bar_47,3.0,barranquilla,47.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,2.0,media,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,a veces,raramente,nunca,si
2015_bar_48,3.0,barranquilla,48.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,no,1.0,universitaria,0.0,2.0,no,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,nunca,nunca,nunca,no
2015_bar_49,3.0,barranquilla,49.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,no,1.0,media,0.0,0.0,no,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,peor,no,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,a veces,nunca,nunca,no
2015_bar_50,3.0,barranquilla,50.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,no,3.0,básica secundaria,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,a veces,igual,no,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,a veces,raramente,nunca,no
2015_bar_51,3.0,barranquilla,51.0,4.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,no,3.0,universitaria,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,si,no,si,no,no,nunca,igual,si,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,nunca,raramente,no
2015_bar_52,3.0,barranquilla,52.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,no,0.0,media,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,si,no,no,no,no,no,no,no,no,no,no,a veces,peor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,insatisfecho,menos de 1 salario mínimo,1.0,no,a veces,a veces,nunca,raramente,no
2015_bar_53,3.0,barranquilla,53.0,5.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,si,no,no,si,si,no,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no
2015_bar_54,3.0,barranquilla,54.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no
2015_bar_55,3.0,barranquilla,55.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,técnica/tecnológica,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,no,raramente,raramente,nunca,nunca,no
2015_bar_56,2.0,barranquilla,56.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,no,0.0,técnica/tecnológica,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,nunca,igual,si,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,menos de 1 salario mínimo,1.0,no,nunca,raramente,nunca,nunca,no
2015_bar_57,2.0,barranquilla,57.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas propano (en cilindro o pipeta),si,si,si,si,no,no,no,no,no,no,no,si,no,no,nunca,peor,si,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a menudo,raramente,nunca,nunca,no
2015_bar_58,2.0,barranquilla,58.0,9.0,6.0,3.0,1.0,1.0,3.0,1.0,4.0,no,3.0,básica secundaria,0.0,4.0,si,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,si,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,si
2015_bar_59,1.0,barranquilla,59.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,si
2015_bar_60,2.0,barranquilla,60.0,6.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,no,0.0,media,0.0,3.0,no,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,raramente,peor,no,no,control sobre algunas decisiones,muy probable,si,entre 2 y 5 salarios mínimos,si,en arriendo o subarrendada,no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,a veces,a menudo,a menudo,no
2015_bar_61,1.0,barranquilla,61.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,no,3.0,técnica/tecnológica,0.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,igual,no,si,control sobre muy pocas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,raramente,nunca,raramente,no
2015_bar_62,3.0,barranquilla,62.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,universitaria,0.0,1.0,no,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,a veces,peor,no,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,a veces,a veces,a veces,no
2015_bar_63,3.0,barranquilla,63.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,2.0,universitaria,0.0,1.0,si,casa,6.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,no,no,si,no,si,raramente,mejor,no,si,control sobre todas las decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,1.0,si,a veces,raramente,raramente,raramente,si
2015_bar_64,3.0,barranquilla,64.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,si,si,no,no,si,no,si,raramente,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente,no
2015_bar_65,3.0,barranquilla,65.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,3.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,no,no,si,no,si,nunca,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,en arriendo o subarrendada,muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,nunca,nunca,nunca,si
2015_bar_66,2.0,barranquilla,66.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,apartamento,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,si,si,si,no,nunca,mejor,si,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,no
2015_bar_67,1.0,barranquilla,67.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,no,0.0,básica secundaria,0.0,1.0,no,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,a veces,nunca,no
2015_bar_68,1.0,barranquilla,68.0,5.0,4.0,1.0,1.0,1.0,2.0,0.0,3.0,no,2.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,si
2015_bar_69,2.0,barranquilla,69.0,6.0,2.0,4.0,1.0,1.0,0.0,1.0,5.0,no,2.0,universitaria,0.0,5.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,más de 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,no
2015_bar_70,1.0,barranquilla,70.0,6.0,3.0,3.0,0.0,1.0,2.0,0.0,4.0,no,0.0,media,0.0,4.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,raramente,raramente,si
2015_bar_71,2.0,barranquilla,71.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,no,2.0,universitaria,0.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,más de 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no
2015_bar_72,1.0,barranquilla,72.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,no,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,a veces,nunca,si
2015_bar_73,2.0,barranquilla,73.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0,5.0,no,0.0,media,0.0,4.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,satisfecho,más de 5 salarios mínimos,2.0,no,raramente,a veces,raramente,raramente,si
2015_bar_74,1.0,barranquilla,74.0,5.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,1.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,a veces,igual,no,no,control sobre la mayoría de decisiones,muy probable,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,3.0,no,a veces,a menudo,nunca,raramente,si
2015_bar_75,2.0,barranquilla,75.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,si,raramente,igual,si,si,control sobre la mayoría de decisiones,algo probable,no,más de 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,más de 5 salarios mínimos,3.0,si,raramente,raramente,raramente,raramente,no
2015_bar_76,3.0,barranquilla,76.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,0.0,si,apartamento,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,no,no,si,no,no,a menudo,mejor,no,si,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a menudo,a veces,a veces,a veces,no
2015_bar_77,3.0,barranquilla,77.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,no,2.0,universitaria,0.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,si,no,no,no,si,si,si,no,a veces,igual,no,si,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,a veces,a veces,a veces,a veces,no
2015_bar_78,1.0,barranquilla,78.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,5.0,no,0.0,técnica/tecnológica,0.0,6.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_bar_79,1.0,barranquilla,79.0,6.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,no,3.0,básica secundaria,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,si
2015_bar_80,2.0,barranquilla,80.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_bar_81,2.0,barranquilla,81.0,6.0,3.0,3.0,1.0,1.0,2.0,0.0,4.0,no,2.0,básica secundaria,0.0,3.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,si
2015_bar_82,2.0,barranquilla,82.0,7.0,3.0,4.0,1.0,1.0,3.0,0.0,4.0,no,4.0,universitaria,0.0,4.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,no,no,control sobre algunas decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,si
2015_bar_83,1.0,barranquilla,83.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,2.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,raramente,igual,no,si,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,a veces,a veces,nunca,nunca,si
2015_bar_84,3.0,barranquilla,84.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,si,nunca,igual,si,si,control sobre la mayoría de decisiones,algo probable,no,más de 5 salarios mínimos,si,en arriendo o subarrendada,muy feliz,muy satisfecho,más de 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no
