id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar
2016_bar_47,2.0,barranquilla,47.0,7.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,no,0.0,media,0.0,3.0,si,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_48,2.0,barranquilla,48.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,media,0.0,2.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,si,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_49,2.0,barranquilla,49.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,0.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,no,no,raramente,igual,si,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_50,2.0,barranquilla,50.0,6.0,4.0,2.0,1.0,1.0,3.0,0.0,2.0,no,4.0,básica secundaria,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,si,si,no,no,nunca,igual,si,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_51,3.0,barranquilla,51.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,si,2.0,básica secundaria,0.0,1.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,no,no,raramente,peor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente
2016_bar_52,1.0,barranquilla,52.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,no,2.0,técnica/tecnológica,0.0,4.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,no,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_53,2.0,barranquilla,53.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,0.0,2.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,no,no,no,no,si,si,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_54,1.0,barranquilla,54.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,básica secundaria,0.0,0.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,peor,si,no,control sobre la mayoría de decisiones,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,raramente,raramente,raramente,raramente
2016_bar_55,1.0,barranquilla,55.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,4.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,no,si,no,si,si,si,si,no,nunca,igual,si,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_56,1.0,barranquilla,56.0,6.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,no,3.0,básica secundaria,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,peor,si,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca
2016_bar_57,1.0,barranquilla,57.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,no,0.0,media,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,no,no,raramente,mejor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_58,1.0,barranquilla,58.0,6.0,3.0,3.0,0.0,1.0,2.0,0.0,4.0,no,1.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,peor,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",nada feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_59,1.0,barranquilla,59.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,5.0,no,5.0,universitaria,0.0,5.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,si,no,si,si,no,raramente,mejor,no,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_60,1.0,barranquilla,60.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,0.0,2.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_61,1.0,barranquilla,61.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,6.0,no,0.0,media,0.0,4.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,no,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_62,2.0,barranquilla,62.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,0.0,1.0,si,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,si,si,si,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca
2016_bar_63,2.0,barranquilla,63.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,no,0.0,media,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,si,no,si,si,no,nunca,mejor,si,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca
2016_bar_64,3.0,barranquilla,64.0,6.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,si,2.0,media,0.0,1.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,si,no,si,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_65,1.0,barranquilla,65.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,no,0.0,básica secundaria,0.0,3.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,no,no,si,no,no,a veces,mejor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,más de 5 salarios mínimos,1.0,no,a veces,nunca,a veces,nunca
2016_bar_66,1.0,barranquilla,66.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,básica primaria,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,si,no,si,si,no,raramente,peor,no,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,raramente,raramente,raramente
2016_bar_67,1.0,barranquilla,67.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,si,2.0,técnica/tecnológica,0.0,3.0,no,casa,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,no,si,no,si,no,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,más de 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_68,1.0,barranquilla,68.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,no,0.0,básica secundaria,0.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,no,no,raramente,mejor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,raramente,raramente
2016_bar_69,1.0,barranquilla,69.0,6.0,4.0,2.0,1.0,1.0,3.0,0.0,3.0,no,3.0,técnica/tecnológica,0.0,3.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,raramente,mejor,no,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,nunca,raramente,nunca
2016_bar_70,1.0,barranquilla,70.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,no,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,no,no,si,no,no,a veces,mejor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,a veces,nunca,a veces,nunca
2016_bar_71,1.0,barranquilla,71.0,7.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,no,3.0,técnica/tecnológica,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,si,si,control sobre algunas decisiones,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,raramente,raramente,raramente,raramente
2016_bar_72,1.0,barranquilla,72.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,no,1.0,media,0.0,3.0,no,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,raramente,raramente,raramente
2016_bar_73,1.0,barranquilla,73.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,1.0,media,0.0,2.0,no,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca
2016_bar_74,1.0,barranquilla,74.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,1.0,técnica/tecnológica,0.0,1.0,no,casa,3.0,no,no,no,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,raramente,nunca,raramente,nunca
2016_bar_75,2.0,barranquilla,75.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,2.0,técnica/tecnológica,0.0,1.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,si,si,si,si,si,no,raramente,igual,no,no,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,raramente,raramente,raramente,raramente
2016_bar_76,1.0,barranquilla,76.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,no,0.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,no,no,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,a veces,raramente,raramente
2016_bar_77,1.0,barranquilla,77.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,1.0,media,0.0,1.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,raramente,igual,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,raramente,raramente,raramente
2016_bar_78,2.0,barranquilla,78.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,no,0.0,básica secundaria,0.0,2.0,no,casa,5.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,3.0,no,raramente,raramente,raramente,raramente
2016_bar_79,1.0,barranquilla,79.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,1.0,media,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,raramente,mejor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,nunca,raramente,raramente,raramente
2016_bar_80,1.0,barranquilla,80.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,no,0.0,universitaria,0.0,0.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,nunca,raramente,nunca,nunca
2016_bar_81,1.0,barranquilla,81.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,no,0.0,técnica/tecnológica,0.0,1.0,si,apartamento,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,si,si,si,no,nunca,mejor,si,si,control sobre algunas decisiones,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,a veces,nunca,nunca
2016_bar_82,1.0,barranquilla,82.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,si,1.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,si,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca
2016_bar_83,1.0,barranquilla,83.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,no,2.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,si,no,no,no,si,si,si,si,si,no,nunca,mejor,si,no,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,nunca,raramente,nunca,nunca
2016_bar_84,1.0,barranquilla,84.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,básica secundaria,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,nunca,igual,si,no,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca
2016_bar_85,1.0,barranquilla,85.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,si,no,a veces,igual,no,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,a veces,a veces,a veces,a veces
2016_bar_86,1.0,barranquilla,86.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,media,0.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,raramente,igual,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,a veces,raramente,raramente
2016_bar_87,1.0,barranquilla,87.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,no,1.0,técnica/tecnológica,0.0,3.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,nunca,mejor,si,si,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca
2016_bar_88,1.0,barranquilla,88.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,si,si,si,no,a veces,mejor,si,no,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,a veces,a veces,a veces
2016_bar_89,2.0,barranquilla,89.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,no,2.0,media,0.0,2.0,no,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,no,si,si,no,no,no,si,si,si,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,raramente,raramente
