id_vivienda,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes
2014_bar_6729,barranquilla,6729.0,6.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,no,4.0,básica secundaria,1.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,no,no,no,no,no,no,no,no,no,no,a veces,peor,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_6548,barranquilla,6548.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,1.0,no,casa,3.0,no,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,si,si,no,no,no,no,no,no,si,si,no,no,a veces,mejor,no,control sobre muy pocas decisiones,algo probable,no,menos de 1 salario mínimo,no,otra,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_bar_6734,barranquilla,6734.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,2.0,1.0,no,apartamento,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,no,no,no,a veces,peor,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_bar_7242,barranquilla,7242.0,8.0,4.0,4.0,0.0,0.0,3.0,2.0,3.0,si,0.0,básica secundaria,1.0,2.0,no,casa,3.0,no,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida","material de desecho, leña, carbón de leña",no,no,no,si,no,no,no,no,no,no,no,si,no,no,a menudo,peor,no,control sobre algunas decisiones,muy poco probable,si,menos de 1 salario mínimo,no,"propia, totalmente pagada",no muy feliz,muy insatisfecho,entre 1 y 2 salarios mínimos
2014_pue_3107,puerto colombia,3107.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,no,0.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_3137,puerto colombia,3137.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,no,0.0,universitaria,3.0,0.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,si,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_2516,puerto colombia,2516.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,no,2.0,universitaria,0.0,1.0,si,casa,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_pue_31180,puerto colombia,31180.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica primaria,0.0,0.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_4352,puerto colombia,4352.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,universitaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,a veces,mejor,si,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_4412,puerto colombia,4412.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,igual,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_3703,puerto colombia,3703.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,no,0.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,si,nunca,igual,no,control sobre la mayoría de decisiones,poco probable,no,más de 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_pue_5753,puerto colombia,5753.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,nunca,igual,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_pue_4633,puerto colombia,4633.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,1.0,media,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_2345,puerto colombia,2345.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,no,0.0,media,0.0,2.0,si,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,a veces,igual,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos
2014_pue_13996,puerto colombia,13996.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,raramente,igual,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,otra,no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos
2014_pue_10514,puerto colombia,10514.0,7.0,3.0,4.0,1.0,1.0,0.0,2.0,5.0,no,0.0,básica secundaria,2.0,0.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,a veces,igual,no,control sobre algunas decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_pue_2367,puerto colombia,2367.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_pue_111005,puerto colombia,111005.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,no,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,nunca,igual,si,control sobre muy pocas decisiones,muy poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_pue_8607,puerto colombia,8607.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,básica secundaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_515764,puerto colombia,515764.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_4334,puerto colombia,4334.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,nunca,mejor,si,control sobre algunas decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_77211,puerto colombia,77211.0,12.0,3.0,9.0,1.0,1.0,4.0,2.0,6.0,no,4.0,universitaria,1.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,raramente,mejor,si,control sobre todas las decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos
2014_pue_7516,puerto colombia,7516.0,8.0,4.0,4.0,1.0,1.0,2.0,1.0,5.0,no,3.0,universitaria,0.0,3.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_5515,puerto colombia,5515.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,no,1.0,universitaria,0.0,3.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_7123,puerto colombia,7123.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,si,control sobre algunas decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_1275,puerto colombia,1275.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,no,0.0,básica secundaria,1.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,no,no,a veces,peor,si,control sobre muy pocas decisiones,muy poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos
2014_pue_2118,puerto colombia,2118.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,no,2.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,si,si,no,no,a veces,igual,si,control sobre algunas decisiones,muy poco probable,si,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos
2014_pue_3239,puerto colombia,3239.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,no,0.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_pue_3227,puerto colombia,3227.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,no,0.0,media,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_1256,puerto colombia,1256.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,si,1.0,media,1.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,no,si,no,no,raramente,igual,si,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_23142,puerto colombia,23142.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,media,1.0,4.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,si,control sobre algunas decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_3744,puerto colombia,3744.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,1.0,básica primaria,1.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,no,si,no,no,nunca,igual,si,control sobre algunas decisiones,muy poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_21530,puerto colombia,21530.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,si,nunca,mejor,si,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_341452,barranquilla,341452.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica primaria,0.0,1.0,no,apartamento,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,raramente,peor,no,control sobre todas las decisiones,algo probable,si,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_1133468,barranquilla,1133468.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,mejor,si,control sobre todas las decisiones,algo probable,no,más de 5 salarios mínimos,no,"propia, totalmente pagada",muy feliz,muy satisfecho,más de 5 salarios mínimos
2014_bar_1173468,barranquilla,1173468.0,5.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,no,4.0,básica secundaria,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,peor,no,ningún control,algo probable,si,menos de 1 salario mínimo,no,"propia, totalmente pagada",no muy feliz,insatisfecho,más de 5 salarios mínimos
2014_bar_1133442,barranquilla,1133442.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,no,1.0,universitaria,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,raramente,mejor,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",no muy feliz,satisfecho,más de 5 salarios mínimos
2014_bar_11731103,barranquilla,11731103.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,2.0,universitaria,0.0,4.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,mejor,si,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos
2014_bar_11734112,barranquilla,11734112.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,1.0,universitaria,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_bar_267425,barranquilla,267425.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,no,0.0,universitaria,1.0,3.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,no,no,si,no,no,raramente,mejor,no,control sobre todas las decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_bar_277321,barranquilla,277321.0,6.0,2.0,4.0,1.0,1.0,2.0,0.0,4.0,no,4.0,universitaria,0.0,3.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,no,no,si,si,no,nunca,igual,no,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_792672,barranquilla,792672.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,no,3.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,si,no,raramente,peor,no,control sobre todas las decisiones,muy probable,si,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
